tipo_inmueble;precio_vivienda;barrio;sup_total ;area_construida;habitaciones;baños;lat;long;Precio_entorno;cant_hom;Estrato
Apartamento;560;San Antonio;130;130;4;3;3,44921;-76,5461;804,14;3;4
Casa;210;Aguablanca;104;100;3;2;3,451082;-76,51542;297;7;3
Casa;249;Aguablanca;252;252;5;3;3,451083;-76,51543;297;7;3
Casa;260;Aguablanca;250;250;5;3;3,451084;-76,51544;297;7;3
Casa;210;Aguablanca;150;150;3;2;3,4335;-76,51775;250;14;3
Casa;320;Aguablanca;150;150;3;2;3,4336;-76,51776;250;14;3
Casa;335;Aguablanca;333;333;7;4;3,4337;-76,51777;250;14;3
Casa;950;Aguacatal;284;284;3;5;3,4582598;-76,56258;1115;3;4
Apartamento;970;Aguacatal;175;175;3;5;3,45729;-76,5539;1185;3;4
Casa;1100;Aguacatal;350;350;3;5;3,4582591;-76,56251;1115;3;4
Apartamento;1150;Aguacatal;229;229;3;4;3,4582591;-76,562511;1115;3;4
Apartamento;1190;Aguacatal;230;230;3;4;3,4582591;-76,562512;1115;3;4
Apartamento;1350;Aguacatal;278;278;3;3;3,4575761;-76,558913;1115;3;4
Apartamento;96;Aguacatal;60;60;3;2;3,4575761;-76,558914;673,89;11;4
Apartamento;110;Aguacatal;63;63;3;2;3,4575762;-76,558915;673,89;11;4
Apartamento;115;Aguacatal;58;58;3;2;3,4575762;-76,558916;673,89;11;4
Apartamento;125;Aguacatal;71;71;2;2;3,4575762;-76,558917;673,89;11;4
Apartamento;130;Aguacatal;60;60;3;2;3,4575761;-76,55891;673,89;11;4
Apartamento;139;Aguacatal;60;60;2;2;3,4575762;-76,558918;673,89;11;4
Apartamento;140;Aguacatal;58;58;3;2;3,4575762;-76,558919;673,89;11;4
Apartamento;145;Aguacatal;45;45;2;2;3,4575762;-76,55892;673,89;11;4
Apartamento;150;Aguacatal;55;55;2;1;3,4575762;-76,558921;673,89;11;4
Apartamento;160;Aguacatal;54;54;2;2;3,4575762;-76,558922;673,89;11;4
Apartamento;170;Aguacatal;45;45;2;1;3,4575762;-76,558923;673,89;11;4
Apartamento;250;Aguacatal;80;80;3;2;3,4575762;-76,558924;673,89;11;4
Apartamento;680;Aguacatal;164;164;4;4;3,4575763;-76,558925;673,89;11;4
Apartamento;850;Aguacatal;190;190;3;4;3,4575763;-76,558926;673,89;11;4
Apartamento;895;Aguacatal;189;189;3;4;3,4575763;-76,558927;673,89;11;4
Apartamento;980;Aguacatal;174;174;3;5;3,4575763;-76,558928;673,89;11;4
Apartamento;980;Aguacatal;85;85;2;1;3,4575763;-76,558929;673,89;11;4
Casa;980;Aguacatal;250;250;4;5;3,4575763;-76,55893;673,89;11;4
Apartamento;1050;Aguacatal;216;216;3;4;3,4575763;-76,558931;673,89;11;4
Casa;1200;Aguacatal;200;200;3;3;3,4575763;-76,558932;673,89;11;4
Apartamento;1200;Aguacatal;400;400;4;4;3,4575763;-76,558933;673,89;11;4
Casa;1650;Aguacatal;392;392;3;4;3,4575763;-76,558934;673,89;11;4
Apartamento;1700;Aguacatal;325;325;4;6;3,3700244;-76,523435;673,89;11;4
Apartamento;1800;Aguacatal;370;370;3;6;3,3726034;-76,52536;673,89;11;4
Apartamento;1950;Aguacatal;393;380;4;5;3,4326444;-76,535837;673,89;11;4
Apartamento;235;Alameda;70;70;3;2;3,4326444;-76,535838;276,71;1;3
Apartamento;250;Alameda;82;82;3;3;3,4951834;-76,539;270,99;2;3
Casa;285;Alameda;126;123;3;2;3,4951834;-76,54;494,5;6;3
Casa;495;Alameda;286;286;5;2;3,4378894;-76,536841;494,5;6;3
Apartamento;127;Alameda;62;62;3;2;3,43721;-76,5371;202,14;10;3
Casa;215;Alameda;180;180;3;2;3,4370434;-76,534442;202,14;10;3
Casa;498;Alameda;313;313;6;3;3,4874774;-76,509243;372,67;10;3
Casa;400;Alameda;243;243;4;2;3,4874774;-76,509244;372,67;11;3
Apartamento;220;Alameda;175;163;5;2;3,4874775;-76,509245;372,67;13;3
Apartamento;138;Brisas De Los Alamos;58;58;2;2;3,489246;-76,50646;193,73;4;3
Apartamento;160;Brisas De Los Alamos;61;61;3;2;3,4857535;-76,507647;193,73;4;3
Casa;230;Brisas De Los Alamos;75;75;3;2;3,4857535;-76,507648;193,73;4;3
Apartamento;135;Brisas De Los Alamos;65;60;3;2;3,486249;-76,50749;159,75;7;3
Apartamento;140;Brisas De Los Alamos;56;56;2;2;3,4857531;-76,50761;193,73;9;3
Apartamento;143;Brisas De Los Alamos;56;56;2;2;3,4857535;-76,50765;193,73;9;3
Apartamento;145;Brisas De Los Alamos;61;61;3;2;3,4830815;-76,493151;188,83;9;3
Casa;230;Brisas De Los Alamos;100;100;4;2;3,4879835;-76,491752;193,73;9;3
Casa;290;Brisas De Los Alamos;75;75;4;1;3,4879835;-76,491753;193,73;9;3
Apartamento;133;Alcazares;54;54;3;2;3,4879835;-76,491754;143,11;8;3
Apartamento;87;Alcazares;45;45;3;1;3,3904136;-76,548155;87,33;16;3
Apartamento;95;Alcazares;56;56;3;1;3,3904136;-76,548156;87,33;16;3
Apartamento;99;Alcazares;48;48;3;1;3,4353146;-76,507657;87,33;16;3
Casa;360;Alferez Real;238;238;5;4;3,4184191;-76,531;700,2;6;2
Casa;920;Alferez Real;400;400;4;6;3,389258;-76,55358;700,2;6;2
Casa;255;Alfonso Barberena;150;150;4;3;3,3858836;-76,555959;250;34;2
Apartamento;152;El Guabal;65;65;3;1;3,490916;-76,52546;314,17;11;3
Apartamento;120;Alto Nápoles;61;61;3;2;3,4909161;-76,525461;228,67;8;3
Apartamento;223;Alto Nápoles;81;81;3;3;3,4909162;-76,525462;276,5;24;3
Apartamento;402;Altos De Menga;114;114;2;3;3,457263;-76,53663;512,01;3;5
Apartamento;475;Altos De Menga;140;140;3;3;3,3697196;-76,556664;512,01;3;5
Apartamento;750;Altos De Menga;220;220;3;4;3,3697197;-76,556665;512,01;3;5
Apartamento;480;Altos De Menga;236;236;3;4;3,3697191;-76,55661;836,54;4;5
Apartamento;53;Altos De Santa Elena;48;48;2;1;3,3697197;-76,556666;154;3;1
Apartamento;75;Altos De Santa Elena;50;50;2;1;3,3692147;-76,555467;154;3;1
Apartamento;75;Altos De Santa Elena;48;48;2;1;3,3692147;-76,555468;154;3;1
Apartamento;85;Altos De Santa Elena;50;50;2;1;3,4250987;-76,545569;154;3;1
Apartamento;75;Altos De Santa Elena;48;48;2;1;3,3692147;-76,55547;154;7;1
Apartamento;85;Altos De Santa Elena;47;47;2;1;3,4124017;-76,555671;154;7;1
Apartamento;530;Altos De Santa Isabel;135;135;3;4;3,4475972;-76,506172;498,45;5;6
Apartamento;630;Altos De Santa Isabel;145;145;3;4;3,4475973;-76,506173;154;7;6
Casa;900;Altos De Santa Isabel;294;294;5;6;3,4364591;-76,52311;434;7;6
Apartamento;165;Las Américas;57;57;3;1;3,4364597;-76,523174;261,3;8;3
Apartamento;165;Las Américas;57;57;2;1;3,4364598;-76,523175;261,3;8;3
Casa;330;Aranjuez;290;290;6;4;3,4364598;-76,523176;391,81;9;3
Casa;400;Aranjuez;330;330;2;2;3,4476768;-76,550477;391,81;9;3
Casa;550;Aranjuez;528;300;15;5;3,4476768;-76,550478;391,81;9;3
Casa;600;Aranjuez;533;490;10;8;3,4476768;-76,550479;391,81;9;3
Apartamento;330;Arboledas;168;168;3;3;3,4476768;-76,55048;816,52;1;6
Apartamento;500;Arboledas;246;246;4;5;3,4476768;-76,550481;816,52;1;6
Apartamento;580;Arboledas;158;158;4;4;3,4476761;-76,55041;816,52;1;6
Apartamento;593;Arboledas;122;122;2;3;3,4476768;-76,550482;816,52;1;6
Apartamento;640;Arboledas;170;170;3;3;3,4476768;-76,550483;816,52;1;6
Apartamento;690;Arboledas;204;204;4;3;3,4476768;-76,550484;816,52;1;6
Apartamento;770;Arboledas;143;143;3;4;3,4476769;-76,550485;816,52;1;6
Apartamento;770;Arboledas;141;141;4;5;3,4476769;-76,550486;816,52;1;6
Apartamento;850;Arboledas;198;198;3;4;3,4379929;-76,501487;816,52;1;6
Apartamento;1000;Arboledas;260;260;3;4;3,4451519;-76,507688;816,52;1;6
Apartamento;1300;Arboledas;236;236;4;6;3,4451519;-76,507689;816,52;1;6
Casa;175;Asturias;132;130;4;2;3,4451511;-76,50761;198,33;24;2
Casa;185;Atanasio Girardot;114;114;4;1;3,4801139;-76,49959;314,33;15;3
Casa;195;Atanasio Girardot;94;94;3;1;3,4764289;-76,501191;314,33;15;3
Casa;269;Atanasio Girardot;144;144;3;2;3,4528592;-76,496992;314,33;15;3
Apartamento;135;Urbanización Barranquilla;56;56;3;2;3,4411589;-76,523693;158,4;3;3
Apartamento;108;Urbanización Barranquilla;64;64;3;2;3,4138869;-76,556794;158,4;5;3
Casa;220;La Base;152;78;6;2;3,414295;-76,55795;222,5;4;3
Casa;200;Belalcazar;189;189;7;1;3,408296;-76,56596;280;31;3
Apartamento;180;Belisario Caicedo;77;77;3;2;3,415297;-76,56297;434;27;3
Casa;350;Belisario Caicedo;76;76;7;4;3,4300481;-76,51581;434;32;3
Apartamento;305;Bella Suiza Alta;125;125;3;3;3,447737;-76,516398;305;0;5
Casa;1200;Bella Suiza Alta;900;900;4;4;3,447737;-76,516399;1200;58;5
Casa;260;Benjamín Herrera;280;154;5;2;3,399011;-76,52881;300;12;3
Casa;200;Benjamín Herrera;196;196;4;2;3,389261;-76,5461101;233,33;19;3
Casa;200;Benjamín Herrera;120;120;4;1;3,3652961;-76,5324102;233,33;19;3
Apartamento;118;Bosques Del Limonar;58;58;3;1;3,4280781;-76,5277103;217,79;4;4
Apartamento;265;Alferez Real;81;81;3;2;3,4892411;-76,5358104;589,36;3;3
Apartamento;270;Bochalema;86;86;2;2;3,4892411;-76,5358105;336,77;2;4
Apartamento;210;Bochalema;75;75;2;2;3,4892411;-76,53581;389,55;7;4
Apartamento;235;Bosque;70;70;3;2;3,4892411;-76,5358106;462,52;6;5
Apartamento;250;Bosque;96;96;4;3;3,4892411;-76,5358107;462,52;6;5
Apartamento;258;Bosque;89;89;3;2;3,4892411;-76,5358108;462,52;6;5
Casa;369;Bosque;210;210;3;3;3,4892411;-76,5358109;462,52;6;5
Casa;370;Bosque;350;300;6;5;3,4892411;-76,535811;462,52;6;5
Casa;374;Bosque;210;210;3;3;3,4892411;-76,5358111;462,52;6;5
Casa;385;Bosque;280;189;4;4;3,4892411;-76,5358112;462,52;6;5
Casa;447;Bosque;240;240;6;3;3,4892411;-76,5358113;462,52;6;5
Apartamento;450;Bosque;209;209;4;5;3,4892411;-76,5358114;462,52;6;5
Casa;450;Bosque;250;220;4;3;3,4892411;-76,5358115;462,52;6;5
Apartamento;450;Bosque;230;230;5;4;3,4892411;-76,5358116;462,52;6;5
Casa;450;Bosque;250;250;5;4;3,4892411;-76,5358117;462,52;6;5
Apartamento;450;Bosque;180;180;3;2;3,4892411;-76,5358118;462,52;6;5
Casa;460;Bosque;265;265;4;3;3,4892411;-76,5358119;462,52;6;5
Apartamento;500;Bosque;250;190;5;4;3,4516461;-76,531912;462,52;6;5
Casa;550;Bosque;300;300;6;5;3,4012121;-76,507121;462,52;6;5
Casa;570;Bosque;470;470;6;6;3,3946221;-76,521;462,52;6;5
Apartamento;750;Bosque;238;238;3;3;3,3946221;-76,52122;462,52;6;5
Apartamento;360;Bosque;125;125;3;4;3,3946221;-76,52123;431,07;15;5
Casa;250;Santa Teresita;94;94;3;3;3,3982661;-76,5387124;157,16;31;6
Apartamento;175;Ciudad 2000;66;66;3;2;3,3982661;-76,5387125;236,25;3;4
Apartamento;240;Ciudad 2000;75;75;3;2;3,3982661;-76,5387126;236,25;3;4
Casa;360;Ciudad 2000;180;180;4;4;3,3982661;-76,5387127;236,25;3;4
Apartamento;180;Bosques Del Limonar;60;60;2;2;3,4892411;-76,5358128;377,14;4;4
Apartamento;190;Bosques Del Limonar;58;58;1;2;3,3982129;-76,54129;377,14;4;4
Casa;475;Bosques Del Limonar;300;150;3;5;3,4516461;-76,53191;377,14;4;4
Casa;599;Bosques Del Limonar;324;282;4;4;3,4399811;-76,532913;377,14;4;4
Apartamento;250;Bosques Del Limonar;80;80;3;2;3,4399811;-76,5329131;462,52;6;4
Apartamento;148;Bretaña;100;100;3;3;3,4912821;-76,5069132;482,72;6;3
Apartamento;148;Bretaña;100;100;3;3;3,4912821;-76,5069133;431,07;15;3
Casa;325;Bretaña;266;266;6;3;3,4912821;-76,5069134;378,33;20;3
Casa;620;Bretaña;400;400;8;3;3,4912821;-76,5069135;378,33;20;3
Apartamento;105;Brisas De Los Alamos;57;57;3;2;3,4912821;-76,5069136;161,09;4;3
Apartamento;110;Brisas De Los Alamos;62;62;3;2;3,4912821;-76,5069137;161,09;4;3
Apartamento;110;Brisas De Los Alamos;55;55;3;2;3,4912821;-76,50691;161,09;4;3
Casa;137;Brisas De Los Alamos;76;76;2;3;3,4912821;-76,5069138;161,09;4;3
Apartamento;150;Brisas De Los Alamos;55;55;3;2;3,4945291;-76,5023139;161,09;4;3
Casa;160;Brisas De Los Alamos;80;80;3;2;3,4945291;-76,502314;161,09;4;3
Casa;160;Brisas De Los Alamos;120;120;3;2;3,4706031;-76,4976141;161,09;4;3
Casa;230;Brisas De Los Alamos;104;104;5;4;3,3928914;-76,5495142;161,09;4;3
Apartamento;125;Brisas De Los Alamos;62;62;3;2;3,3928914;-76,5495143;206,17;7;3
Apartamento;135;Brisas De Los Alamos;62;62;3;2;3,3953271;-76,5481144;206,17;7;3
Casa;200;Los Andes;126;126;3;2;3,3732145;-76,515145;346,67;2;3
Apartamento;155;Buenos Aires;72;72;3;2;3,4856481;-76,50041;698,89;8;3
Casa;320;Buenos Aires;275;180;9;5;3,4856481;-76,5004146;698,89;8;3
Apartamento;160;Caldas;70;70;3;2;3,4147841;-76,4689147;370;8;3
Casa;250;Valle Del Lili;75;75;3;2;3,4878781;-76,4845148;262,83;0;5
Apartamento;286;Calima;73;73;3;2;3,4869491;-76,4841149;642;7;3
Casa;998;Calima;419;419;7;10;3,4256662;-76,499315;642;7;3
Casa;150;Calimio Desepaz;200;200;6;5;3,4256662;-76,4993151;162,5;29;1
Casa;85;Calimio Norte;140;140;4;2;3,4055232;-76,542152;118,5;14;2
Apartamento;85;Calimio Norte;58;58;3;2;3,4075952;-76,5411153;118,5;16;2
Apartamento;95;Calipso;48;48;3;1;3,4075951;-76,54111;105;30;3
Apartamento;115;Calipso;60;60;3;2;3,4075952;-76,5411154;105;30;3
Casa;360;Camino Real;100;100;3;2;3,4075952;-76,5411155;394,21;5;5
Apartamento;155;Camino Real;75;75;3;1;3,4075952;-76,5411156;349,33;9;5
Apartamento;240;Camino Real;71;71;2;2;3,4075952;-76,5411157;349,33;9;5
Apartamento;240;Camino Real;94;94;3;2;3,3874312;-76,5156158;349,33;9;5
Casa;295;Camino Real;110;110;3;3;3,3798972;-76,5156159;349,33;9;5
Casa;310;Camino Real;100;100;3;3;3,38216;-76,51616;349,33;9;5
Apartamento;370;Camino Real;132;132;4;3;3,3854932;-76,5181161;349,33;9;5
Casa;280;Caney;123;123;3;3;3,4514621;-76,54061;305;2;4
Casa;285;Caney;175;175;3;3;3,3832382;-76,5184162;269,71;2;4
Casa;285;Caney;175;117;4;4;3,3832382;-76,5184163;299,76;4;4
Casa;340;Caney;148;148;3;3;3,3832382;-76,5184164;301,57;5;4
Casa;280;Caney;120;120;4;3;3,3832382;-76,5184165;577,37;9;4
Apartamento;135;Caney;54;54;2;2;3,3832382;-76,5184166;299,83;10;4
Apartamento;140;Caney;50;50;2;2;3,3832382;-76,5184167;299,83;10;4
Apartamento;140;Caney;55;55;2;2;3,3832382;-76,5184168;299,83;10;4
Apartamento;142;Caney;54;54;3;2;3,3832382;-76,5184169;299,83;10;4
Apartamento;148;Caney;56;56;2;2;3,3832381;-76,51841;299,83;10;4
Apartamento;150;Caney;210;49;2;2;3,3832382;-76,518417;299,83;10;4
Apartamento;150;Caney;68;68;2;1;3,3830472;-76,5188171;299,83;10;4
Apartamento;152;Caney;53;53;3;2;3,3832382;-76,5184172;299,83;10;4
Apartamento;155;Caney;58;58;3;2;3,3832382;-76,5184173;299,83;10;4
Apartamento;155;Caney;50;50;2;2;3,3832382;-76,5184174;299,83;10;4
Apartamento;155;Caney;66,14;55,85;2;2;3,3832382;-76,5184175;299,83;10;4
Apartamento;160;Caney;60;60;3;2;3,3832382;-76,5184176;299,83;10;4
Apartamento;172;Caney;65;65;2;2;3,3832382;-76,5184177;299,83;10;4
Apartamento;180;Caney;54;54;3;2;3,3832382;-76,5184178;299,83;10;4
Apartamento;195;Caney;74;74;3;2;3,3832382;-76,5184179;299,83;10;4
Apartamento;205;Caney;80;80;3;2;3,3832382;-76,518418;299,83;10;4
Casa;220;Caney;86;86;4;4;3,3832382;-76,5184181;299,83;10;4
Casa;225;Caney;80;80;4;4;3,3832382;-76,5184182;299,83;10;4
Casa;230;Caney;87;87;3;3;3,3832382;-76,5184183;299,83;10;4
Apartamento;230;Caney;75;75;3;2;3,3832382;-76,5184184;299,83;10;4
Casa;230;Caney;140;140;5;2;3,3832382;-76,5184185;299,83;10;4
Apartamento;258;Caney;85;85;3;2;3,3827652;-76,5229186;299,83;10;4
Apartamento;260;Caney;75;75;3;2;3,3832382;-76,5184187;299,83;10;4
Casa;260;Caney;150;150;3;2;3,3832382;-76,5184188;299,83;10;4
Apartamento;265;Caney;93;93;3;2;3,3832382;-76,5184189;299,83;10;4
Apartamento;270;Caney;92;92;3;2;3,3832382;-76,518419;299,83;10;4
Apartamento;270;Caney;93;93;3;2;3,3832382;-76,5184191;299,83;10;4
Apartamento;279;Caney;160;110;6;2;3,3832382;-76,5184192;332,73;10;4
Apartamento;280;Caney;76;76;3;2;3,3832382;-76,5184193;299,83;10;4
Apartamento;280;Caney;84;84;3;2;3,3832382;-76,5184194;299,83;10;4
Apartamento;280;Caney;93;93;3;2;3,3832382;-76,5184195;299,83;10;4
Casa;285;Caney;65;65;4;3;3,3832382;-76,5184196;299,83;10;4
Apartamento;290;Caney;92;92;3;2;3,3832382;-76,5184197;299,83;10;4
Apartamento;290;Caney;115;115;3;2;3,3832382;-76,5184198;299,83;10;4
Apartamento;305;Caney;89;79;3;2;3,3832382;-76,5184199;299,83;10;4
Apartamento;310;Caney;98;98;3;3;3,3832382;-76,51842;299,83;10;4
Casa;310;Caney;180;180;4;3;3,3832382;-76,5184201;299,83;10;4
Casa;315;Caney;100;100;4;2;3,3832382;-76,5184202;299,83;10;4
Apartamento;320;Caney;95;95;3;3;3,3832382;-76,5184203;299,83;10;4
Casa;320;Caney;140;140;4;3;3,3832382;-76,5184204;299,83;10;4
Casa;340;Caney;150;150;3;2;3,3832382;-76,5184205;299,83;10;4
Apartamento;350;Caney;125;125;3;3;3,3832382;-76,5184206;299,83;10;4
Apartamento;355;Caney;125;125;3;3;3,3853482;-76,5235207;299,83;10;4
Casa;360;Caney;160;160;3;3;3,3853482;-76,5235208;299,83;10;4
Casa;390;Caney;220;220;5;4;3,3853482;-76,5235209;299,83;10;4
Casa;390;Caney;250;250;4;4;3,43321;-76,4691;299,83;10;4
Casa;430;Caney;230;230;7;5;3,4248912;-76,502521;299,83;10;4
Casa;440;Caney;350;350;5;4;3,4088652;-76,5474211;299,83;10;4
Casa;450;Caney;320;320;7;4;3,4158321;-76,5505212;299,83;10;4
Casa;930;Caney;395;395;9;7;3,4044462;-76,544213;299,83;10;4
Casa;223;Caney;77;77;3;3;3,3968942;-76,5285214;346,07;12;4
Casa;320;Caney;94;94;3;2;3,3968942;-76,5285215;346,07;12;4
Apartamento;385;Caney;128;128;4;4;3,3968942;-76,5285216;346,07;12;4
Apartamento;156;Caney;60;60;2;2;3,4390912;-76,4718217;153,5;13;4
Casa;430;Caney;275;275;4;3;3,39221;-76,5441;430;38;4
Apartamento;183;Cañaveralejo;77;77;3;3;3,3898922;-76,5438218;463,11;3;5
Apartamento;123;Cañaveralejo;52;52;3;1;3,3898922;-76,5438219;516,73;5;5
Apartamento;520;Cañaveralejo;99;70;3;3;3,3898922;-76,543822;560,71;5;5
Apartamento;133;Cañaverales;60;60;3;1;3,3898922;-76,5438221;339,58;3;5
Apartamento;140;Cañaverales;60;60;3;1;3,3898922;-76,5438222;339,58;3;3
Apartamento;154;Cañaverales;52;52;3;1;3,3898922;-76,5438223;339,58;3;3
Apartamento;138;Cañaverales;56;56;3;1;3,3898922;-76,5438224;132;23;3
Casa;680;Capri;268;268;4;6;3,3898922;-76,5438225;339,19;1;5
Apartamento;210;Capri;70;70;3;2;3,3898921;-76,54381;336,22;2;5
Apartamento;210;Capri;94;94;3;2;3,3812226;-76,542226;336,22;2;5
Apartamento;245;Capri;87;87;3;2;3,3898922;-76,5438227;336,22;2;5
Apartamento;250;Capri;104;104;3;3;3,3898922;-76,5438228;336,22;2;5
Apartamento;250;Capri;75;75;2;2;3,3898922;-76,5438229;336,22;2;5
Apartamento;250;Capri;108;108;3;3;3,3898922;-76,543823;336,22;2;5
Apartamento;250;Capri;108;108;3;3;3,3862231;-76,543231;336,22;2;5
Apartamento;250;Capri;111;111;4;3;3,3884782;-76,5415232;336,22;2;5
Apartamento;250;Capri;90;90;3;2;3,3853482;-76,5235233;336,22;2;5
Apartamento;265;Capri;83;83;4;2;3,3853481;-76,52351;431,36;2;5
Apartamento;280;Capri;94;94;3;3;3,4516462;-76,5319234;336,22;2;5
Casa;342;Capri;235;235;6;5;3,4418172;-76,4895235;336,22;2;5
Casa;700;Capri;400;400;8;4;3,4418172;-76,4895236;336,22;2;5
Casa;700;Capri;400;400;4;2;3,4329872;-76,5383237;336,22;2;5
Apartamento;290;Capri;180;180;4;3;3,4329872;-76,5383238;317,5;3;5
Apartamento;220;Capri;85;85;2;2;3,4532712;-76,5376239;336,5;6;5
Apartamento;215;Capri;70;70;3;2;3,4532712;-76,537624;346,07;12;5
Apartamento;320;Capri;93;93;3;2;3,4532712;-76,5376241;346,07;12;5
Apartamento;190;Capri;94;94;3;2;3,4532711;-76,53761;431,07;15;5
Apartamento;60;Carlos Lleras Restrepo;50;50;2;1;3,4532712;-76,5376242;193,33;26;2
Apartamento;140;Carlos Lleras Restrepo;140;140;3;1;3,4532712;-76,5376243;193,33;26;2
Casa;600;Cedro;455;455;7;3;3,4543642;-76,5364244;541,36;4;4
Casa;980;Cedro;360;360;7;3;3,4532712;-76,5376245;541,36;4;4
Apartamento;126;Centenario;50;50;1;1;3,4533662;-76,5362246;663,65;4;5
Apartamento;320;Centenario;140;140;3;3;3,4680142;-76,5275247;663,65;4;5
Apartamento;370;Centenario;147;147;3;4;3,4487472;-76,5355248;663,65;4;5
Apartamento;400;Centenario;110;110;3;2;3,4516462;-76,5319249;663,65;4;5
Apartamento;530;Centenario;196;196;3;4;3,4516463;-76,531925;663,65;4;5
Apartamento;560;Centenario;177;177;3;3;3,4516463;-76,5319251;663,65;4;5
Apartamento;700;Centenario;350;350;3;4;3,4516463;-76,5319252;631,53;4;5
Apartamento;850;Centenario;167;167;3;4;3,4516463;-76,5319253;663,65;4;5
Casa;900;Centenario;330;330;3;2;3,4516463;-76,5319254;467,41;5;5
Apartamento;220;Centro;100;100;3;2;3,4516463;-76,5319255;532,25;3;3
Casa;850;Centro;200;200;2;2;3,4516463;-76,5319256;575;8;3
Apartamento;110;Centro;104;104;3;2;3,4297926;-76,5527257;431,07;15;3
Casa;150;Centro;146;146;4;3;3,428331;-76,5351;431,07;15;3
Casa;190;Centro;153;153;5;2;3,4283326;-76,535258;431,07;15;3
Casa;210;Centro;200;200;6;3;3,4283326;-76,535259;431,07;15;3
Apartamento;250;Centro;130;130;3;2;3,4314743;-76,534726;431,07;15;3
Apartamento;380;Centro;330;330;2;3;3,4514623;-76,5406261;431,07;15;3
Casa;420;Centro;378;378;10;4;3,4450683;-76,5018262;431,07;15;3
Casa;430;Centro;160;160;8;5;3,4450683;-76,5018263;431,07;15;3
Casa;850;Centro;200;200;2;2;3,4781583;-76,4931264;431,07;15;3
Apartamento;450;Cerro Cristales;117;115;4;3;3,4781583;-76,4931265;570,83;3;5
Casa;350;Champagñat;271;271;5;3;3,4781581;-76,49311;434,09;3;4
Casa;470;Champagñat;196;196;5;2;3,4781583;-76,4931266;434,09;3;4
Casa;480;Champagñat;300;300;8;7;3,4781583;-76,4931267;434,09;3;4
Casa;350;Champagñat;168;168;3;3;3,4771993;-76,4906268;440;4;4
Casa;380;Champagñat;204;204;8;4;3,4771993;-76,4906269;577,37;9;4
Casa;290;Chapinero;308;308;4;3;3,4706983;-76,531527;264,8;12;3
Casa;300;Chapinero;130;130;7;4;3,4706983;-76,5315271;264,8;12;3
Apartamento;85;Chiminangos;55;55;3;1;3,4706983;-76,5315272;94,57;13;3
Apartamento;89;Chiminangos;60;60;3;1;3,4760133;-76,5278273;94,57;13;3
Apartamento;110;Chiminangos;60;60;3;1;3,4759741;-76,52781;94,57;13;3
Apartamento;115;Chiminangos;42;42;3;2;3,4760513;-76,5278274;94,57;13;3
Apartamento;120;Chiminangos;60;60;3;1;3,4760133;-76,5278275;94,57;13;3
Apartamento;68;Chiminangos;60;60;3;1;3,4759743;-76,5278276;94,57;16;3
Apartamento;75;Chiminangos;55;55;3;1;3,4797193;-76,5263277;94,57;16;3
Apartamento;330;Chipichape;123;123;3;3;3,4772278;-76,528278;804,17;0;4
Apartamento;730;Chipichape;156;156;4;5;3,4384733;-76,5229279;804,17;0;4
Apartamento;760;Chipichape;156;156;3;4;3,4207528;-76,543928;804,17;0;4
Apartamento;240;Chipichape;94;94;2;2;3,3918163;-76,517281;630,63;1;4
Apartamento;295;Chipichape;110;110;3;3;3,3918161;-76,5171;630,63;1;4
Casa;700;Chipichape;213;213;4;4;3,3918163;-76,517282;630,63;1;4
Apartamento;730;Chipichape;240;240;3;4;3,3918163;-76,517283;630,63;1;4
Apartamento;1000;Chipichape;170;170;3;2;3,3918163;-76,517284;630,63;1;4
Apartamento;435;Chipichape;123;123;3;3;3,3918163;-76,517285;473,75;3;4
Apartamento;700;Chipichape;250;250;3;3;3,3942286;-76,519286;608,89;3;4
Apartamento;270;Cien Palos;70;70;2;2;3,4527563;-76,5278287;375,83;8;3
Casa;349;Ciudad 2000;145;145;4;3;3,4015923;-76,5046288;519,35;2;4
Apartamento;170;Ciudad 2000;65;65;3;2;3,4015923;-76,5046289;299,8;3;4
Apartamento;180;Ciudad 2000;64;64;3;2;3,4015921;-76,50461;299,8;3;4
Casa;285;Ciudad 2000;90;90;3;2;3,4015923;-76,504629;299,8;3;4
Casa;290;Ciudad 2000;90;90;3;2;3,4015923;-76,5046291;299,8;3;4
Casa;330;Ciudad 2000;235;235;7;5;3,4015923;-76,5046292;299,8;3;4
Casa;480;Ciudad 2000;250;250;9;6;3,4015923;-76,5046293;299,8;3;4
Apartamento;170;Ciudad 2000;61;61;3;2;3,4015923;-76,5046294;290,23;4;4
Casa;65;Ciudad Córdoba;75;72;3;1;3,4015923;-76,5046295;65;29;3
Casa;75;Ciudad Córdoba;75;75;3;1;3,4015923;-76,5046296;173,13;32;3
Casa;93;Ciudad Córdoba;82;82;2;1;3,4015923;-76,5046297;173,13;32;3
Casa;110;Ciudad Córdoba;75;75;3;1;3,3591463;-76,5411298;173,13;32;3
Casa;118;Ciudad Córdoba;90;90;3;1;3,3672299;-76,54299;173,13;32;3
Casa;120;Ciudad Córdoba;75;75;3;1;3,35723;-76,5433;173,13;32;3
Casa;120;Ciudad Córdoba;77;75;3;1;3,362301;-76,54301;173,13;32;3
Casa;125;Ciudad Córdoba;100;100;3;1;3,3580463;-76,5304302;173,13;32;3
Casa;130;Ciudad Córdoba;74;74;3;1;3,362303;-76,54303;173,13;32;3
