tipo_inmueble;precio_vivienda;barrio;sup_total ;area_construida;habitaciones;baños;lat;long;Precio_entorno;cant_hom;Estrato
Apartamento;235;Valle Del Lili;70;70;2;2;3,373041;-76,5266;270,84;4;5
Apartamento;235;Valle Del Lili;74;74;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;235;Valle Del Lili;75;75;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;238;Valle Del Lili;68;68;2;2;3,373041;-76,5266;270,84;4;5
Apartamento;240;Valle Del Lili;72;72;3;2;3,373041;-76,5266;270,84;4;5
Casa;240;Valle Del Lili;93;93;4;3;3,373041;-76,5266;270,84;4;5
Apartamento;245;Valle Del Lili;89;89;3;3;3,373041;-76,5266;270,84;4;5
Casa;245;Valle Del Lili;120;120;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;248;Valle Del Lili;75;75;2;2;3,373041;-76,5266;270,84;4;5
Apartamento;250;Valle Del Lili;75;75;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;250;Valle Del Lili;75;75;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;250;Valle Del Lili;70;70;2;2;3,373041;-76,5266;270,84;4;5
Apartamento;250;Valle Del Lili;76;76;2;2;3,373041;-76,5266;270,84;4;5
Apartamento;259;Valle Del Lili;70;70;3;2;3,373041;-76,5266;270,84;4;5
Casa;260;Valle Del Lili;135;135;4;4;3,376563;-76,52;296,75;4;5
Apartamento;260;Valle Del Lili;86;86;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;260;Valle Del Lili;78;78;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;260;Valle Del Lili;90;86;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;260;Valle Del Lili;84;84;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;260;Valle Del Lili;74;74;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;265;Valle Del Lili;100;100;3;4;3,376563;-76,52;296,75;4;5
Apartamento;265;Valle Del Lili;80;80;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;265;Valle Del Lili;70;70;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;265;Valle Del Lili;78;78;2;2;3,373041;-76,5266;270,84;4;5
Apartamento;265;Valle Del Lili;70;70;3;2;3,373041;-76,5266;270,84;4;5
Casa;265;Valle Del Lili;105;105;3;3;3,373041;-76,5266;270,84;4;5
Casa;267;Valle Del Lili;104;104;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;268;Valle Del Lili;81;81;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;270;Valle Del Lili;94;94;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;270;Valle Del Lili;102;92;3;3;3,373041;-76,5266;270,84;4;5
Casa;270;Valle Del Lili;90;90;4;3;3,373041;-76,5266;270,84;4;5
Apartamento;275;Valle Del Lili;72;72;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;275;Valle Del Lili;90;90;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;275;Valle Del Lili;92;92;3;3;3,373041;-76,5266;270,84;4;5
Casa;276;Valle Del Lili;105;105;4;3;3,373041;-76,5266;270,84;4;5
Apartamento;277;Valle Del Lili;83;83;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;278;Valle Del Lili;89;89;3;2;3,373041;-76,5266;270,84;4;5
Casa;278;Valle Del Lili;84;84;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;280;Valle Del Lili;89;89;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;280;Valle Del Lili;84;84;3;2;3,373041;-76,5266;270,84;4;5
Casa;280;Valle Del Lili;105;105;3;3;3,373041;-76,5266;270,84;4;5
Casa;280;Valle Del Lili;105;105;4;3;3,373041;-76,5266;270,84;4;5
Apartamento;285;Valle Del Lili;87;87;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;285;Valle Del Lili;73;73;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;289;Valle Del Lili;87;87;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;290;Valle Del Lili;87;87;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;290;Valle Del Lili;90;90;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;290;Valle Del Lili;95;95;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;290;Valle Del Lili;89;89;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;290;Valle Del Lili;80;80;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;294;Valle Del Lili;87;87;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;295;Valle Del Lili;90;90;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;295;Valle Del Lili;86;86;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;298;Valle Del Lili;90;90;3;3;3,376563;-76,52;296,75;4;5
Apartamento;298;Valle Del Lili;91;91;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;299;Valle Del Lili;87;87;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;299;Valle Del Lili;87;87;3;3;3,373041;-76,5266;270,84;4;5
Casa;299;Valle Del Lili;110;110;3;2;3,373041;-76,5266;270,84;4;5
Casa;300;Valle Del Lili;120;120;3;3;3,373041;-76,5266;270,84;4;5
Casa;300;Valle Del Lili;90;90;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;305;Valle Del Lili;91;91;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;305;Valle Del Lili;91;91;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;305;Valle Del Lili;84;84;2;2;3,373041;-76,5266;270,84;4;5
Apartamento;310;Valle Del Lili;74;74;3;2;3,376563;-76,52;296,75;4;5
Apartamento;310;Valle Del Lili;90;90;2;3;3,376563;-76,52;296,75;4;5
Apartamento;310;Valle Del Lili;90;90;2;3;3,373041;-76,5266;270,84;4;5
Apartamento;310;Valle Del Lili;90;90;2;3;3,373041;-76,5266;270,84;4;5
Apartamento;310;Valle Del Lili;84;84;2;2;3,373041;-76,5266;270,84;4;5
Casa;315;Valle Del Lili;113;113;3;4;3,376563;-76,52;296,75;4;5
Apartamento;315;Valle Del Lili;82;82;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;320;Valle Del Lili;98;98;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;320;Valle Del Lili;90;90;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;320;Valle Del Lili;94;94;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;320;Valle Del Lili;87;87;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;320;Valle Del Lili;90;90;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;320;Valle Del Lili;87;87;4;2;3,373041;-76,5266;270,84;4;5
Casa;320;Valle Del Lili;137;137;4;4;3,373041;-76,5266;270,84;4;5
Apartamento;325;Valle Del Lili;102;102;3;2;3,373041;-76,5266;270,84;4;5
Casa;329;Valle Del Lili;115;115;3;4;3,373041;-76,5266;270,84;4;5
Apartamento;330;Valle Del Lili;79;72;3;2;3,373041;-76,5266;270,84;4;5
Casa;330;Valle Del Lili;123;123;4;4;3,373041;-76,5266;270,84;4;5
Apartamento;340;Valle Del Lili;93;93;2;3;3,373041;-76,5266;270,84;4;5
Apartamento;340;Valle Del Lili;110;110;3;3;3,373041;-76,5266;270,84;4;5
Casa;340;Valle Del Lili;145;145;3;4;3,373041;-76,5266;270,84;4;5
Casa;340;Valle Del Lili;160;160;4;4;3,373041;-76,5266;270,84;4;5
Apartamento;349;Valle Del Lili;94;94;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;350;Valle Del Lili;98;98;3;2;3,373041;-76,5266;270,84;4;5
Apartamento;350;Valle Del Lili;93;93;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;350;Valle Del Lili;137;137;4;4;3,373041;-76,5266;270,84;4;5
Casa;350;Valle Del Lili;125;125;3;4;3,373041;-76,5266;270,84;4;5
Casa;350;Valle Del Lili;137;137;4;4;3,373041;-76,5266;270,84;4;5
Casa;350;Valle Del Lili;123;123;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;355;Valle Del Lili;93;93;2;3;3,373041;-76,5266;270,84;4;5
Casa;360;Valle Del Lili;135;135;5;4;3,373041;-76,5266;270,84;4;5
Casa;370;Valle Del Lili;125;125;3;2;3,373041;-76,5266;270,84;4;5
Casa;370;Valle Del Lili;164;164;5;5;3,373041;-76,5266;270,84;4;5
Casa;375;Valle Del Lili;164;164;4;4;3,376563;-76,52;296,75;4;5
Apartamento;380;Valle Del Lili;106;106;3;3;3,373041;-76,5266;270,84;4;5
Apartamento;380;Valle Del Lili;110;110;3;3;3,373041;-76,5266;270,84;4;5
Casa;380;Valle Del Lili;136;136;3;3;3,373041;-76,5266;270,84;4;5
Casa;380;Valle Del Lili;135;135;4;4;3,373041;-76,5266;270,84;4;5
Casa;380;Valle Del Lili;168;168;4;4;3,373041;-76,5266;270,84;4;5
Casa;395;Valle Del Lili;128;128;3;3;3,373041;-76,5266;270,84;4;5
Casa;400;Valle Del Lili;108;108;3;4;3,373041;-76,5266;270,84;4;5
Apartamento;418;Valle Del Lili;108;108;3;3;3,373041;-76,5266;270,84;4;5
Casa;450;Valle Del Lili;145;145;4;5;3,373041;-76,5266;270,84;4;5
Casa;680;Valle Del Lili;475;475;6;8;3,373041;-76,5266;270,84;4;5
Casa;1300;Valle Del Lili;280;280;4;4;3,373041;-76,5266;270,84;4;5
Apartamento;148;Valle Del Lili;60;60;2;2;3,382;-76,517;299,76;5;5
Apartamento;228;Valle Del Lili;72;72;3;2;3,4762;-76,503;158,40;5;5
Apartamento;260;Valle Del Lili;85;85;3;2;3,475866;-76,503;156,21;5;5
Apartamento;320;Valle Del Lili;100;100;3;3;3,3822;-76,517;299,76;6;5
Apartamento;190;Valle Del Lili;55;50;4;2;3,4682;-76,493;210,46;8;5
Casa;540;Valle Del Lili;360;360;5;5;3,3772;-76,547;260,56;10;5
Apartamento;150;Valle Del Lili;52;52;3;2;3,451646;-76,5319;431,07;15;5
Apartamento;312;Valle Del Lili;92;92;2;3;3,451646;-76,5319;431,07;15;5
Apartamento;345;Valle Del Lili;120;120;4;4;3,451646;-76,5319;431,07;15;5
Casa;360;Valle Del Lili;190;190;3;3;3,451646;-76,5319;431,07;15;5
Apartamento;155;Valle Del Lili;61;61;3;2;3,4522;-76,532;419,83;16;5
Apartamento;315;Valle Del Lili;83;83;3;3;3,4342;-76,465;180,60;22;5
Apartamento;270;Valle Del Lili;84;84;3;2;3,4262;-76,473;173,00;54;5
Casa;180;Valle Grande;212;212;3;3;3,437232;-76,47;138,25;22;2
Apartamento;320;Versalles;100;100;4;3;3,4632;-76,528;686,48;3;5
Apartamento;205;Versalles;90;90;2;2;3,461455;-76,5293;650,38;5;5
Apartamento;270;Versalles;111;111;3;3;3,461455;-76,5293;650,38;5;5
Apartamento;280;Versalles;143;143;3;2;3,461455;-76,5293;650,38;5;5
Apartamento;370;Versalles;210;210;3;3;3,461455;-76,5293;650,38;5;5
Apartamento;450;Versalles;193;193;4;3;3,461455;-76,5293;650,38;5;5
Apartamento;450;Versalles;300;300;3;4;3,461455;-76,5293;650,38;5;5
Casa;650;Versalles;450;450;1;1;3,461455;-76,5293;650,38;5;5
Apartamento;680;Versalles;315;315;3;4;3,461455;-76,5293;650,38;5;5
Casa;1200;Versalles;730;730;6;6;3,461455;-76,5293;650,38;5;5
Casa;1940;Versalles;734;734;11;6;3,461455;-76,5293;650,38;5;5
Casa;145;Villa Del Prado;100;100;3;2;3,466458;-76,4924;199,67;6;3
Casa;165;Villa Del Prado;70;70;3;1;3,466458;-76,4924;199,67;6;3
Apartamento;115;Villa Del Prado;60;60;3;2;3,467084;-76,4931;195,55;7;3
Casa;138;Villa Del Prado;73;63;2;1;3,467084;-76,4931;195,55;7;3
Casa;165;Villa Del Prado;150;150;3;2;3,467084;-76,4931;195,55;7;3
Casa;290;Villa Del Prado;72;72;4;2;3,467084;-76,4931;195,55;7;3
Apartamento;160;Villa Del Sol;60;60;3;2;3,483102;-76,4946;148,60;6;4
Casa;170;Villacolombia;222;103;5;2;3,448737;-76,5004;291,71;7;3
Casa;145;Villanueva;180;180;4;1;3,429812;-76,5098;145,00;32;2
Casa;400;Villas De Guadalupe;170;170;4;4;3,402086;-76,5256;400,00;8;4
Casa;165;Villas De Veracruz;90;90;3;2;3,472106;-76,4947;271,88;10;3
Apartamento;295;Villas De Veracruz;73;73;3;2;3,473469;-76,495;262,14;10;3
Casa;720;Vipasa;368;260;8;9;3,465996;-76,5325;716,45;0;4
Apartamento;180;Vipasa;62;62;2;1;3,481603;-76,5184;354,00;1;4
Apartamento;180;Vipasa;77;77;3;2;3,481603;-76,5184;354,00;1;4
Apartamento;230;Vipasa;88;88;3;2;3,481603;-76,5184;354,00;1;4
Casa;430;Vipasa;265;265;3;3;3,481603;-76,5184;354,00;1;4
Casa;440;Vipasa;264;264;4;4;3,481603;-76,5184;354,00;1;4
Casa;530;Vipasa;265;265;4;3;3,4812;-76,518;334,91;1;4
Casa;720;Vipasa;368;300;8;9;3,481603;-76,5184;354,00;1;4
